subject_id_new,timestamp,meanrr,sdnn,rmssd,pnn50,vlfpowfft,lfpowfft,hfpowfft,totpowfft,lfhffft,dfa1,dfa2,meanhr,hr_median,vo2_mlkgmin_median,vo2_l_median,vco2_l_median,rq_median,ve_stpd_median,ve_btps_median,rr_median,peto2_median,petco2_median,feo2_median,feco2_median,speed_median,grade_median,parasympathetic_index,sympathetic_index,autonomic_balance,ve_vo2,ve_vco2,sampen,window_end,n_epochs,vo2_mean,vo2_median,vo2_start,vo2_mid,vo2_end,vo2_change,vo2_pct_change,vo2_slope,vo2_sd,vo2_cv,hr_mean,hr_median_window,hr_start,hr_mid,hr_end,hr_change,hr_pct_change,hr_slope,hr_sd,hr_cv,resp_rate_mean,resp_rate_median,resp_rate_start,resp_rate_mid,resp_rate_end,resp_rate_change,resp_rate_pct_change,resp_rate_slope,resp_rate_sd,resp_rate_cv,ve_mean,ve_median,ve_start,ve_mid,ve_end,ve_change,ve_pct_change,ve_slope,ve_sd,ve_cv,vo2_current_start
4,440.0,353.75140661894926,19.100018901286635,18.74440968821957,4.137115839243499,876.3569303566891,338.04196906718505,1137.5089152841415,2351.9078147080154,0.2971774238646249,,,169.6106329963806,240,48.1,4.113,3.714,0.89,72.2,86.4,28.0,100.6,45.4,15.33,5.25,5.4,6.5,0.4836536994224669,0.1437309604369643,0.2971774238646249,17.554096766350593,19.43995691976306,0.520775136422799,740.0,31,58.487096774193546,58.65,48.1,56.9,66.9,18.800000000000004,39.085239085239095,0.0633467741935484,6.177269727826572,0.10561765019172895,152.7741935483871,164.0,240.0,128.0,108.0,-132.0,-55.0,-0.37447580645161294,49.595503611664476,0.32463273056621594,34.193548387096776,33.0,28.0,34.0,45.0,17.0,60.714285714285715,0.053084677419354846,5.520684467459385,0.16145397970871786,89.82096774193546,87.4,72.2,81.1,113.95,41.75,57.825484764542935,0.1443125,13.923725400633913,0.15501642601578458,48.1
4,450.0,351.9837285431338,18.76120595250605,18.70782683803506,4.112808460634548,858.5618219053039,301.59052536855233,1031.1511377616937,2191.30348503555,0.2924794574956402,,,170.46242520454268,247.5,48.8,4.173,3.79,0.92,73.2,87.6,26.0,100.95,45.85,15.31,5.175,5.45,6.75,0.470565188621039,0.1376306510842151,0.2924794574956402,17.541337167505393,19.313984168865435,0.5235165352957222,750.0,31,59.03709677419354,58.7,48.8,58.7,65.15,16.35000000000001,33.50409836065576,0.060675403225806473,5.9774153798825065,0.10124846421132569,150.8709677419355,164.0,247.5,87.0,181.0,-66.5,-26.86868686868687,-0.30112903225806453,47.21139829566858,0.31292566755735,34.53225806451613,34.0,26.0,33.0,38.5,12.5,48.07692307692308,0.051693548387096805,5.4496719838154295,0.15781394815345942,91.03709677419354,87.5,73.2,85.8,109.9,36.7,50.13661202185793,0.14508870967741946,13.97965764806096,0.15356001172506414,48.8
4,460.0,350.2301489400585,18.451446598914703,18.68266597726478,4.098360655737705,824.3060566849834,247.28872979411693,862.2901411625302,1933.8849276416304,0.2867813488633013,,,171.31591949346696,260,43.9,3.753,3.444,0.87,63.9,76.5,26.0,99.5,46.0,15.15,5.38,5.5,7.0,0.4458849277108186,0.1278714810067241,0.2867813488633013,17.026378896882495,18.554006968641115,0.5327081255981905,760.0,31,59.59193548387097,61.6,43.9,62.1,66.0,22.1,50.34168564920274,0.058282258064516174,5.790870642286783,0.09717540796865254,148.17741935483872,164.0,260.0,63.0,164.0,-96.0,-36.92307692307692,-0.23084677419354846,43.771289750835685,0.2953978409221522,35.04838709677419,35.0,26.0,35.0,42.0,16.0,61.53846153846154,0.050705645161290336,5.3717700973230995,0.15326725542293243,92.29193548387096,90.8,63.9,91.6,112.1,48.199999999999996,75.43035993740219,0.14632056451612907,14.07076814282121,0.15245934619369028,43.9
4,470.0,348.5084711119186,18.049808396389505,18.64651598710405,4.074505238649593,835.0400974485937,217.5044038746988,832.991640467879,1885.5361417911715,0.2611123489216888,,,172.16224273851824,162,51.45,4.399,3.8545,0.865,73.9,88.45,29.0,99.95,45.75,15.185,5.145,5.55,7.0,0.4417797262038031,0.1153541420150555,0.2611123489216888,16.799272561945898,19.17239590089506,0.5316928433340475,770.0,31,60.35322580645161,62.1,51.45,58.2,67.5,16.049999999999997,31.195335276967924,0.052941532258064514,5.178029475322812,0.08579540540100332,143.11290322580646,162.0,162.0,120.0,103.0,-59.0,-36.41975308641975,-0.18602822580645142,39.251052995942956,0.2742663457397118,35.596774193548384,35.0,29.0,31.0,43.0,14.0,48.275862068965516,0.0496774193548387,5.284283860087238,0.14844839117598949,93.94354838709675,91.1,73.9,87.5,115.1,41.19999999999999,55.75101488497969,0.14179838709677417,13.62490209099674,0.14503286627895923,51.45
5,0.0,452.0803921803216,36.77136537539417,6.083622441126414,0.0,11051.035270434855,22529.83115370065,2815.9522837962704,36396.81870793178,8.000785838362113,,,132.71975745426215,120,10.9,1.025,0.902,0.88,20.2,24.2,15.0,104.5,40.8,16.01,4.51,0.0,2.0,0.0773680883044485,0.6190055052473812,8.000785838362113,19.70731707317073,22.394678492239468,0.2992492126706826,300.0,31,20.96451612903226,21.5,10.9,19.5,29.85,18.950000000000003,173.85321100917432,0.06658669354838712,6.5407720434770695,0.31199251169070497,131.46774193548387,130.5,120.0,128.5,153.0,33.0,27.5,0.12352822580645186,11.65041879352481,0.08861807940112112,20.693548387096776,21.0,15.0,20.0,26.5,11.5,76.66666666666667,0.05084677419354843,6.131445478507819,0.29629744323264595,30.964516129032255,28.2,20.2,28.15,45.75,25.55,126.48514851485149,0.09129032258064523,9.395364047837521,0.3034235706666978,10.9
5,10.0,448.29984701980567,36.37887942894278,5.353021926655906,0.0,11709.24612091317,20638.26210260704,2658.9617305265074,35006.46995404672,7.761774780609727,,,133.83899280552114,108,11.35,1.063,1.1135,1.045,24.5,29.3,14.0,110.65,40.05,16.535,4.655,3.0,2.0,0.0759562941941003,0.5895556487043412,7.761774780609727,23.047977422389465,22.002694207453978,0.340938321924915,310.0,31,21.53548387096774,21.6,11.35,21.4,28.6,17.25,151.98237885462555,0.0647116935483871,6.4040377048180455,0.2973714332674647,132.74193548387098,131.0,108.0,130.0,159.5,51.5,47.68518518518518,0.13308467741935487,12.484571123151659,0.09405144710029195,21.096774193548388,21.0,14.0,23.0,27.5,13.5,96.42857142857143,0.05129032258064515,6.155511561246974,0.29177501284198193,31.782258064516125,28.5,24.5,28.5,45.55,21.049999999999997,85.91836734693875,0.09316733870967746,9.529459134591505,0.29983581139034426,11.35
5,20.0,444.29174587351633,37.31650586480935,5.26659023801466,0.0,11996.002635823146,17824.18529401678,2303.017512180981,32123.20544202091,7.739491862194784,,,135.04639813200842,110,9.9,0.925,1.033,1.12,21.7,26.0,17.0,110.6,40.1,16.8,4.63,3.0,2.0,0.0716932659892142,0.5548694486976901,7.739491862194784,23.459459459459456,21.00677637947725,0.3037010322703535,320.0,31,22.108064516129033,21.7,9.9,22.8,29.1,19.200000000000003,193.93939393939397,0.06271572580645161,6.254772801285345,0.2829181539940843,134.32258064516128,131.0,110.0,134.0,157.0,47.0,42.72727272727273,0.13179435483870952,12.3487842769351,0.09193379264769168,21.516129032258064,22.5,17.0,26.0,27.0,10.0,58.8235294117647,0.05028225806451615,6.098475042948228,0.28343737081168674,32.498387096774195,30.9,21.7,30.9,46.7,25.000000000000004,115.20737327188942,0.09749193548387093,9.794432805348896,0.30138212017054516,9.9
5,30.0,440.11635577276064,37.418800103175734,5.044395314180805,0.0,12143.365011493886,15282.063437211964,2015.917410267998,29441.345858973847,7.5806991692087,,,136.32758522380158,120,10.75,1.0055,0.8325,0.83,17.15,20.45,16.5,100.85,42.85,15.275,4.975,3.1,2.0,0.0684723252776685,0.5190680993462099,7.5806991692087,17.056190949776227,20.600600600600597,0.2841351833420728,330.0,31,22.71935483870968,22.8,10.75,24.6,28.85,18.1,168.37209302325584,0.0589173387096774,5.939973027707488,0.2614498989903906,136.2258064516129,133.0,120.0,130.5,169.0,49.0,40.833333333333336,0.13707661290322545,13.004383049365458,0.09546196413221152,21.838709677419356,23.0,16.5,19.0,27.0,10.5,63.63636363636363,0.05068548387096772,6.116081393580633,0.2800569028079758,33.3016129032258,31.3,17.15,31.3,46.6,29.450000000000003,171.72011661807585,0.0990544354838709,9.899793633126635,0.29727670133862133,10.75
5,40.0,435.84965201965065,37.99915585485898,4.904190287655149,0.0,11865.567279126586,12774.180017983756,1766.016018092982,26405.763315203323,7.233331910419391,,,137.66214960129153,121,12.0,1.122,0.969,0.86,21.9,26.2,7.0,98.7,42.6,15.95,4.52,3.2,2.0,0.066879945753213,0.4837648457838339,7.233331910419391,19.518716577540104,22.60061919504644,0.2729971475876749,340.0,31,23.37741935483871,23.05,12.0,26.2,31.15,19.15,159.58333333333331,0.056294354838709745,5.69468814934405,0.24359780961731137,137.43548387096774,134.0,121.0,133.0,157.5,36.5,30.165289256198346,0.1394758064516133,13.187583766232457,0.09595472286191906,22.338709677419356,23.5,7.0,26.0,32.0,25.0,357.14285714285717,0.05338709677419362,6.2960134169358755,0.28184319989171425,34.49193548387097,31.9,21.9,39.0,54.05,32.15,146.80365296803654,0.10118346774193554,10.109196281721193,0.29308869275974464,12.0
5,50.0,431.8946156790346,38.547659107533846,4.778655221465205,0.0,11258.027468057186,10621.95709590756,1544.2213086562476,23424.20587262099,6.878519961073836,,,138.92277843211042,121,15.4,1.445,1.002,0.69,20.4,24.5,13.0,89.7,43.5,14.32,4.98,3.2,2.0,0.0659241690861838,0.4534607129765225,6.878519961073836,14.117647058823527,20.35928143712575,0.2595621795760983,350.0,31,23.89193548387097,24.6,15.4,25.4,27.95,12.549999999999999,81.49350649350649,0.05171975806451614,5.342098476163863,0.22359421151836864,137.8548387096774,134.0,121.0,139.0,134.0,13.0,10.743801652892563,0.12679435483870963,12.849898539409496,0.09321325721813371,23.129032258064516,24.0,13.0,22.5,31.5,18.5,142.30769230769232,0.04903225806451612,5.826616716894239,0.251917877578412,35.34516129032258,32.25,20.4,38.45,48.35,27.950000000000003,137.00980392156865,0.10144153225806456,10.127185812115737,0.28652255195362586,15.4
5,60.0,427.68143723252496,38.38216203172344,4.642855256468002,0.0,10612.653194182283,8713.99592721387,1337.7660011825326,20664.415122578688,6.513841672991419,,,140.291335504886,121,14.75,1.3785,0.939,0.68,19.4,23.2,14.0,91.7,42.75,14.29,4.945,3.3,2.5,0.0647376658495812,0.4216909056231958,6.513841672991419,14.07326804497642,20.66027689030884,0.2393906490314142,360.0,31,24.370967741935488,25.4,14.75,19.9,30.25,15.5,105.08474576271186,0.050086693548387094,5.219638783695483,0.2141744570411118,135.24193548387098,134.0,121.0,140.5,40.0,-81.0,-66.94214876033058,0.05673387096774182,21.62824964706342,0.1599226569013634,23.758064516129032,25.0,14.0,13.0,32.5,18.5,132.14285714285714,0.04816532258064518,5.748725899046291,0.2419694539992329,36.446774193548386,38.45,19.4,27.35,54.55,35.15,181.18556701030928,0.10341532258064516,10.3031462466882,0.2826902098927594,14.75
5,70.0,423.4779714020509,38.38194916680288,4.573622430213135,0.0,9630.407207807684,7032.416169518605,1127.2280049671697,17790.05138229346,6.238681206047063,,,141.68387508174746,122,19.7,1.841,1.23,0.665,26.25,31.45,24.0,90.2,42.45,14.405,4.75,3.3,2.5,0.0633628301989676,0.3953004979242505,6.238681206047063,14.258555133079849,21.34146341463415,0.2386395047455348,370.0,31,24.91451612903226,26.2,19.7,28.4,31.6,11.900000000000002,60.40609137055839,0.04825201612903227,5.0592356726483745,0.20306377400414266,133.08064516129033,134.0,122.0,137.0,54.0,-68.0,-55.73770491803279,-0.001592741935483781,26.003876882173277,0.19539938997633535,24.274193548387096,25.0,24.0,25.0,30.0,6.0,25.0,0.0456451612903226,5.55853504333264,0.22898948351270676,37.656451612903226,39.0,26.25,40.2,56.9,30.65,116.76190476190476,0.1047883064516129,10.435554145448178,0.27712526535220244,19.7
5,80.0,419.04296875,37.89921537351591,4.3130413634415365,0.0,8695.618726857236,5654.113283893089,942.6373759906892,15292.369386741017,5.998184909600844,,,143.18340713120486,120,17.9,1.679,1.145,0.69,24.4,29.2,15.0,91.4,44.4,14.97,4.55,3.4,2.5,0.0616410284208794,0.3697342864863956,5.998184909600844,14.53245979749851,21.31004366812227,0.2344958636831017,380.0,31,25.175806451612903,27.15,17.9,21.6,27.8,9.900000000000002,55.30726256983242,0.046633064516129016,4.989637110514517,0.19819174889608562,130.17741935483872,134.0,120.0,139.0,32.0,-88.0,-73.33333333333333,-0.06987903225806479,31.68557726240147,0.24340302196368369,24.56451612903226,26.0,15.0,17.0,33.0,18.0,120.0,0.05074596774193548,5.7745734842264484,0.23507784374395257,38.48709677419355,40.2,24.4,26.1,52.0,27.6,113.11475409836066,0.10610483870967742,10.521826265292031,0.273385813614997,17.9
5,90.0,415.3792362794321,36.80058685163479,4.217481512105973,0.0,8147.468042032891,4526.744244083048,774.6493131490439,13448.861599264985,5.843604541106841,,,144.44631498055205,123,18.0,1.681,1.224,0.74,27.1,32.4,15.0,95.1,42.5,15.08,4.62,3.5,3.0,0.0575996196727446,0.3365893990856777,5.843604541106841,16.121356335514577,22.140522875816995,0.2265210970939428,390.0,31,25.70161290322581,27.35,18.0,27.35,34.2,16.200000000000003,90.00000000000001,0.04739717741935482,5.055763771363133,0.19670998043584198,129.30645161290323,134.0,123.0,144.0,93.0,-30.0,-24.390243902439025,-0.09893145161290318,32.33900571017267,0.25009584059257894,25.241935483870968,26.0,15.0,30.0,36.0,21.0,140.0,0.05149193548387095,5.846467548503021,0.23161724473302703,39.725806451612904,40.9,27.1,42.3,62.8,35.699999999999996,131.73431734317342,0.11172177419354834,11.05496774432006,0.2782817702589702,18.0
5,100.0,411.9663159817744,36.32392681284996,4.16754511040702,0.0,7362.374020557729,3557.9361914449773,611.032753347995,11531.342965350705,5.822824017125418,,,145.64297534134909,127,11.6,1.089,0.961,0.87,19.1,22.8,18.0,98.5,40.5,15.37,4.69,3.5,3.0,0.0529888630651279,0.308544824495797,5.822824017125418,17.539026629935723,19.875130072840793,0.232504673336461,400.0,31,26.258064516129032,27.5,11.6,29.0,35.25,23.65,203.8793103448276,0.04820362903225807,5.128614120373936,0.19531577116903198,130.59677419354838,137.0,127.0,144.0,163.0,36.0,28.346456692913385,-0.08262096774193556,32.872587200391024,0.2517105602598794,25.887096774193548,26.5,18.0,30.0,35.0,17.0,94.44444444444444,0.050786290322580654,5.781738027933807,0.2233443973407452,40.8516129032258,42.3,19.1,45.3,62.0,42.9,224.60732984293193,0.11704838709677419,11.494647188082572,0.2813756023614654,11.6
5,110.0,408.3669956514325,35.87933394732998,4.120343043886402,0.0,6867.977700012128,2824.9525733705273,487.1410601641586,10180.071333546814,5.799044269474153,,,146.92666312145818,131,21.7,2.033,1.393,0.68,28.2,33.8,21.0,91.4,43.2,14.2,5.09,3.5,3.0,0.0478524210885303,0.2774983082939058,5.799044269474153,13.871126414166255,20.244077530509692,0.2271584095825928,410.0,31,27.06129032258065,27.8,21.7,27.15,36.5,14.8,68.20276497695853,0.044941532258064514,4.6872826114466255,0.1732098712061573,129.96774193548387,137.0,131.0,142.0,107.5,-23.5,-17.938931297709924,-0.09891129032258074,33.129275946376836,0.2549038357750514,26.516129032258064,27.0,21.0,29.5,37.5,16.5,78.57142857142857,0.05272177419354838,5.953267829475033,0.2245149668050195,42.36774193548386,45.3,28.2,45.85,66.1,37.89999999999999,134.39716312056734,0.11828629032258062,11.628840214362857,0.2744739200892711,21.7
5,120.0,405.21397158322054,35.739014435082055,4.178917714932449,0.0,6966.69442276553,2249.456201160074,378.85971457953696,9595.010338505142,5.937438356718786,,,148.06991912340206,130,23.05,2.1575,1.507,0.715,32.25,38.6,23.5,95.8,41.9,14.95,4.715,3.6,3.0,0.0394850762233323,0.2344402060863781,5.937438356718786,14.947856315179603,21.40013271400133,0.2235940326513353,420.0,31,27.49032258064516,27.95,23.05,30.4,35.0,11.95,51.84381778741865,0.046284274193548386,4.787804287193986,0.17416326320466274,128.74193548387098,137.0,130.0,148.0,93.0,-37.0,-28.46153846153846,-0.12060483870967732,33.78630663640275,0.26243435372800933,26.93548387096774,27.0,23.5,27.0,34.0,10.5,44.680851063829785,0.053689516129032264,6.0093565039359955,0.22310185822995912,43.493548387096766,45.55,32.25,45.9,63.1,30.85,95.65891472868218,0.12168548387096774,11.89777109332867,0.2735525505400792,23.05
5,130.0,401.70688987097856,34.75917673237665,4.207357774444626,0.0,7663.064995151297,1774.2160918490983,298.64572319543385,9735.92681019583,5.940872257822527,,,149.3626360734589,127,18.55,1.7355,1.21,0.72,23.05,27.6,16.5,87.05,45.9,13.94,5.45,3.7,3.0,0.0306746064363056,0.1822339183970726,5.940872257822527,13.281475079227889,19.049586776859503,0.2147546985306369,430.0,31,27.940322580645162,28.4,18.55,27.5,37.0,18.45,99.46091644204851,0.04917137096774194,5.007101945484346,0.17920701992728133,127.70967741935483,137.0,127.0,150.0,98.0,-29.0,-22.834645669291337,-0.1383870967741936,34.23248315892095,0.26804924928682733,27.14516129032258,27.0,16.5,25.0,30.0,13.5,81.81818181818181,0.0533266129032258,5.998879823749177,0.22099260194441414,44.46290322580644,45.75,23.05,40.9,62.3,39.25,170.2819956616052,0.12580645161290321,12.172160639083591,0.2737599157047132,18.55
