subject_id_new,timestamp,meanrr,sdnn,rmssd,pnn50,vlfpowfft,lfpowfft,hfpowfft,totpowfft,lfhffft,sampen,dfa1,dfa2,meanhr,hr_median,vo2_mlkgmin_median,vo2_l_median,vco2_l_median,rq_median,ve_stpd_median,ve_btps_median,rr_median,peto2_median,petco2_median,feo2_median,feco2_median,speed_median,grade_median,parasympathetic_index,sympathetic_index,autonomic_balance,ve_vo2,ve_vco2
1,130.0,-0.012994466454982471,-0.31156225558576844,-0.5343728768921036,-0.337665907394465,-0.2715147120970113,-0.3987981924632646,-0.4673891544438388,-0.3851168840866324,-0.36039948628714014,-0.23329175463445834,,,-0.11370915792744447,126,-0.358515116980727,-0.47910338110226836,-0.4284424423961101,0.11506529289731632,-0.25915833932609056,-0.25445335397604507,0.65931164558358,0.7800020563351759,-0.5722777204597755,0.6809833774333848,-0.5865341374580031,-0.3816578209690177,-0.6970098643832878,-0.6404378945918452,-0.9222966284811893,-0.36039948628714014,0.3915195267738712,0.5710847240598631
1,140.0,-0.06790172044488195,-0.4488903478701565,-0.5701264361149152,-0.337665907394465,-0.27861363918978715,-0.3971233805131976,-0.4680911362477727,-0.3907171580321534,-0.30354702929678423,-0.23422616763603699,,,-0.05526399630065988,127,-0.13399576340774275,-0.26539445117778615,-0.2539379776536345,-0.17728109224211044,-0.25345127245746907,-0.24971487289139996,0.59652329964119,0.2845568780582554,-0.258954785908233,0.226534922968047,-0.2723208513243892,-0.3816578209690177,-0.3707724887109882,-0.640673849785291,-0.9060380706970244,-0.30354702929678423,-0.10601125299167886,-0.11918873299589834
1,150.0,-0.12253746939441382,-0.5853479593145835,-0.6144147178294499,-0.337665907394465,-0.28807940577602253,-0.39467470988032044,-0.4705726881148615,-0.3982561169825594,-0.17715819750959247,-0.2351455498382453,,,0.0037259796867675785,127,0.035539258677979704,-0.10196997535318221,-0.1265037961640636,-0.051989784325213256,0.020487937236379993,0.02037854893336796,0.65931164558358,0.8700829978400698,-0.6725410595162687,0.7588888267703032,-0.8822642891131679,-0.27481215255700614,-0.3707724887109882,-0.6448454861885808,-0.8816805143420032,-0.17715819750959247,0.11518968373852424,0.33409020912506887
1,160.0,-0.18000255969517046,-0.7168234545822433,-0.6443533862056043,-0.337665907394465,-0.32051910891343915,-0.39205588206028846,-0.47123820519343323,-0.42507368312528065,-0.08436469826565653,-0.23590047972237632,,,0.0666880202418775,130,-0.10192157004017378,-0.2375193733615493,-0.1322440746095399,0.36564790873110975,0.05473033844811118,0.0582863976105286,0.65931164558358,0.9751774295957808,-0.7477385638086383,0.8627627592195217,-0.7159160788071373,-0.27481215255700614,-0.3707724887109882,-0.6391502941009377,-0.835824358606184,-0.08436469826565653,0.48979839337278497,0.4681952095627949
1,170.0,-0.22982502409995673,-0.8082940870314316,-0.6514045883656424,-0.337665907394465,-0.34934679158948695,-0.38907807641800385,-0.4732753973210744,-0.4488431930684367,0.07501039727963821,-0.2363435278902747,,,0.12205382534063249,131,-0.0011169623135277654,-0.14022988608135004,-0.002513781741778538,0.5327029859536393,0.19169994329503548,0.19570234906523512,0.5337349536988,1.0952853516023067,-0.6725410595162687,0.8627627592195217,-0.5495678685011065,-0.16796648414499413,-0.3707724887109882,-0.6374252894278082,-0.7807039958232032,0.07501039727963821,0.5449097824399944,0.43009165475408034
1,180.0,-0.27774278906220407,-0.8784722378341974,-0.6622753881694305,-0.337665907394465,-0.38604293930462463,-0.38688451762108883,-0.4735222280836308,-0.4793566274725443,0.15189838910434664,-0.23589228772066706,,,0.1759983358483665,136,0.008047092934348939,-0.12711220240312093,0.039964278754745265,0.4491754473423746,0.28301301319298516,0.2857334896734911,1.0360417212379203,1.2003797833580176,-0.6976068942803926,1.0705106241179634,-0.568051002979554,-0.06112081573298211,-0.044535113038688574,-0.6265093122502013,-0.7094807071611104,0.15189838910434664,0.6992709034855656,0.5600157850604353
1,190.0,-0.3234691737019744,-0.9075614013885834,-0.6636406613864978,-0.337665907394465,-0.4208079676523702,-0.38499968935641654,-0.47350633708650325,-0.5082982562859281,0.20873845938858493,-0.23708882171907605,,,0.2281238295903946,137,0.13634386640462573,-0.011239329912097504,0.08703456200764975,0.5327029859536393,0.31154834753609445,0.31416437618136145,1.1616184131227003,1.1553393126055707,-0.6976068942803926,0.8627627592195217,-0.7159160788071373,-0.06112081573298211,-0.044535113038688574,-0.6118661436113068,-0.6228244014087196,0.20873845938858493,0.4922510959773878,0.4817416931977203
1,200.0,-0.365286546302857,-0.9230149599219104,-0.6675761790968494,-0.337665907394465,-0.44702302090264706,-0.3843827515223664,-0.47400390753279287,-0.5303970258226706,0.25071585949446223,-0.2332071495055028,,,0.2763573967587173,141,0.06761345204554899,-0.07409489753694531,0.15763998688700673,0.6162305245649041,0.3372301484448925,0.34259526268923185,0.72209999152597,1.222900018734242,-0.660008142134206,0.9406682085564403,-0.5957757046972268,0.045724852679029426,-0.044535113038688574,-0.5995149698167578,-0.5476120408520454,0.25071585949446223,0.6833105429768345,0.3204896028411198
1,210.0,-0.40432050634688316,-0.9196458466124269,-0.67430956278715,-0.337665907394465,-0.46304147041671523,-0.38502687139258435,-0.4754939553710009,-0.54429580734771,0.30427154888351016,-0.22743355957411476,,,0.32187516976577146,142,0.16841805977219468,0.018822028517177323,0.2029881866062683,0.5744667552592717,0.3600584159193798,0.36628766811245717,0.4709466077564099,0.9751774295957808,-0.396816877110911,0.6874754982114644,-0.36473652371662835,0.045724852679029426,-0.044535113038688574,-0.595683338566944,-0.5047346770369641,0.30427154888351016,0.5198831810642821,0.23981713471874502
1,220.0,-0.44559852038719777,-0.9289715580981522,-0.6811111808501703,-0.337665907394465,-0.4804814267210337,-0.38672923068379356,-0.47630364914547796,-0.5596453162648577,0.2901279236733752,-0.1939809517969063,,,0.3705380602635563,144,0.14092589402856423,-0.0019476373066855317,0.1806011006689114,0.6162305245649041,0.394300817131111,0.3970877951626499,0.8476766834107502,1.0502448808498597,-0.5722777204597755,0.8497785176633718,-0.1799051789321485,0.1525705210910419,-0.044535113038688574,-0.5859586151704067,-0.4639603998866369,0.2901279236733752,0.630707876998121,0.4098129674841409
1,230.0,-0.4900011915258087,-0.9656850307202177,-0.6896548050027336,-0.337665907394465,-0.5000132834624397,-0.39023825142021895,-0.47752287916891745,-0.5773230699521817,0.23315861480680783,-0.18828691045614393,,,0.423501316288371,142,0.19132819789188693,0.047790246639933184,0.2408740243464109,0.5327029859536393,0.4428108855143968,0.4468418465514229,0.7848883374683602,1.0952853516023067,-0.522146050931528,0.8238100345510672,-0.34625338923818083,0.1525705210910419,0.28170226263361103,-0.5734229217570886,-0.4340326795442446,0.23315861480680783,0.6134595982943528,0.3529136795763392
1,240.0,-0.5316944230880154,-1.020530653511544,-0.6940044007024314,-0.337665907394465,-0.5177483798075346,-0.3938684526328766,-0.4785855640043544,-0.5934982778300512,0.15699774962101845,-0.1318563234047636,,,0.4738248824559806,142,0.20049225313976396,0.054895658632307213,0.28392611268748225,0.6579942938705365,0.3971543505654222,0.40182627624729506,0.8476766834107502,1.0427381357244523,-0.45948146402121953,0.7069518605456894,-0.4109443599127471,0.25941618950305345,0.28170226263361103,-0.5577418975541171,-0.40700441403040266,0.15699774962101845,0.5126216869392058,0.09296909595739299
1,250.0,-0.5687324314467724,-1.0685650572200749,-0.6989777173399736,-0.337665907394465,-0.5280386604896323,-0.39803042817815787,-0.48044861625778584,-0.6035813038299022,0.09440537600391084,-0.12643258260669715,,,0.5190188534566635,144,0.20507428076370246,0.054895658632307213,0.20126610307262538,0.36564790873110975,0.2972806803645398,0.3023181734697488,1.0360417212379203,0.8625762527146623,-0.3090864554364788,0.6744912566553098,-0.4017027926735233,0.25941618950305345,0.28170226263361103,-0.5548970583078208,-0.433001997351278,0.09440537600391084,0.32567902511300695,0.0667385141314439
1,260.0,-0.6032978223559168,-1.1337204349472392,-0.7031349584202785,-0.337665907394465,-0.5352351791148533,-0.4023988844808442,-0.48219322986377866,-0.6110895789525289,0.003415715778582021,-0.14004851989163838,,,0.5616175385750947,146,0.5578904078069629,0.393222583499966,0.4004537651306486,0.07330152359168393,0.6054622912701196,0.6103194439716774,1.0988300671803104,0.9451504490941488,-0.396816877110911,0.5251724787595571,-0.37397809095585205,0.36626185791506594,0.28170226263361103,-0.5554915608378385,-0.49113874234527827,0.003415715778582021,0.22405034850382294,0.3047632420124073
1,270.0,-0.6346727894002732,-1.2010059889868656,-0.7064143926748179,-0.337665907394465,-0.5368663330846085,-0.4058405785711887,-0.4828669970416747,-0.6135193487234453,-0.11781897491874163,-0.1486946970344616,,,0.6006420109413916,146,0.4570858000803172,0.2975728066795452,0.42111876753436256,0.36564790873110975,0.6140228915730523,0.6197964061409676,1.0988300671803104,0.9376437039687413,-0.35921812496472627,0.6939676189895394,-0.4201859271519708,0.4731075263270775,0.6079396383059107,-0.5567008676468203,-0.5693764292044194,-0.11781897491874163,0.413160320490598,0.26631609014471047
1,280.0,-0.667541279723084,-1.246789722654844,-0.7033585881994174,-0.337665907394465,-0.530119513188999,-0.40937327896828174,-0.4846665777032488,-0.6089670494181486,-0.19939573503427535,-0.01117192881405581,,,0.6418943024370466,148,0.677023126029363,0.5112817366040274,0.7242054694555045,0.6162305245649041,0.9107903687413886,0.9206899550159283,1.2871951050074804,1.2003797833580176,-0.4970802161674043,1.0445421410056588,-0.5495678685011065,0.4731075263270775,0.6079396383059107,-0.5808765828723021,-0.6927048210792484,-0.19939573503427535,0.5062439622167195,0.16515236282749285
1,290.0,-0.6978083363603913,-1.2653829374381782,-0.7063135902467513,-0.337665907394465,-0.5232332654380744,-0.41166231507397877,-0.485454295795128,-0.6038520750611458,-0.28131648985648383,0.049022824013107626,,,0.6802210766611446,150,0.7778277337560083,0.6074780835777075,0.8481954838777893,0.699758063176169,1.2018507790411026,1.2097373011792771,1.1616184131227003,1.4255821371202544,-0.7477385638086383,0.9926051747810495,-0.6604666753717947,0.579953194739089,0.6079396383059107,-0.5951208293639931,-0.7742682940518046,-0.28131648985648383,0.7843413730337903,0.511263291063247
1,300.0,-0.7250210781745232,-1.2447467011715998,-0.7069957953936045,-0.337665907394465,-0.5241943321172793,-0.4127595391727748,-0.48569619559052934,-0.6050030864506849,-0.3298736585467926,-0.0034636938562177754,,,0.714961648975224,153,0.8236480099953929,0.6446448539993568,0.8114577018267418,0.5327029859536393,1.1162447760117749,1.1244446416556655,1.4127717968922606,1.1253123321039387,-0.6725410595162687,0.8367942761072171,-0.531084734022659,0.579953194739089,0.6079396383059107,-0.5955095945945074,-0.7978459479261081,-0.3298736585467926,0.5882649471850036,0.4130783936081106
1,310.0,-0.7535704642841085,-1.2181435464124557,-0.7098645492358097,-0.337665907394465,-0.5227143671643504,-0.41338776964356394,-0.4858725812063905,-0.6039435398346414,-0.35670145634849393,-0.0832587718525875,,,0.7516985726737567,155,0.7411715127645009,0.5681250325430202,0.5278879466202192,0.11506529289731632,0.7224571620768674,0.7311507116301261,0.7848883374683602,0.749975075833544,-0.24642186852617026,0.38234582164187475,-0.34625338923818083,0.6867988631511015,0.6079396383059107,-0.5984005675270633,-0.8174193370916555,-0.35670145634849393,0.1151096952084006,0.23792695157704338
1,320.0,-0.785872483522209,-1.2194417362485577,-0.7088998250496821,-0.337665907394465,-0.5198547107109195,-0.4134426970714914,-0.48658563598881654,-0.6015955735881647,-0.3266822345528885,-0.09500389130275523,,,0.7936268542375385,154,1.5063701259622222,1.3005290379108105,1.0399207839566935,-0.38609993877027243,0.9906893049020945,0.9965056523702496,0.8476766834107502,0.059354524296018576,-0.09602685994142948,-0.39670867172727775,0.2821731830290486,0.6867988631511015,0.9341770139782103,-0.6071306802913042,-0.8263488369192925,-0.3266822345528885,-0.5041862042212804,-0.4062157930778292
1,330.0,-0.8164288206371861,-1.2329141690109167,-0.710961395710986,-0.337665907394465,-0.514199687664831,-0.4129840635958185,-0.4861655346995191,-0.5966316051686662,-0.3205181497176139,-0.10991033532488997,,,0.8336481319717138,164,1.5567724298255448,1.34972035170417,1.2402565017038119,-0.010226015019580864,1.5642495251985906,1.5769695852392687,1.5383484887770407,0.6749076245794651,-0.5472118856956518,0.3563773385295701,-0.39246122543429957,0.7936445315631131,0.9341770139782103,-0.6096874941031881,-0.8304118726402859,-0.3205181497176139,0.14324272442440025,0.3293111794059616
1,340.0,-0.8474840209436916,-1.267124052484947,-0.7140620590069859,-0.337665907394465,-0.5082568985660009,-0.41235359922703313,-0.48615121328500666,-0.5914092613361474,-0.2854402927807079,-0.043840807644278446,,,0.8746851829488842,153,1.5201162088340374,1.3114604409760018,1.3303788732977877,0.19859283150858112,1.5442747911584136,1.5532771798160434,1.3499834509498705,0.8550695075892549,-0.37175104234678724,0.4602512709787932,-0.24459614960671636,0.7936445315631131,0.9341770139782103,-0.6151737317666984,-0.8309874507634858,-0.2854402927807079,0.168411551800989,0.09199743246130196
1,350.0,-0.8756965729560413,-1.285911343566083,-0.7173823635626387,-0.337665907394465,-0.5058347968204165,-0.4118093579373124,-0.4854803935129601,-0.5891409143134995,-0.28803693772580646,0.17928470872076332,,,0.9122867143908786,155,1.5292802640819143,1.3223918440411924,1.3648205439706445,0.19859283150858112,1.561395991764279,1.569861863612301,1.4127717968922606,0.5998401733253861,-0.146158529469677,0.3304088554172655,-0.2723208513243892,0.9004901999751256,0.9341770139782103,-0.6127333421621431,-0.8253561755369063,-0.28803693772580646,0.17524856511649897,0.05217651901691094
1,360.0,-0.9036468884660807,-1.2944671347115762,-0.4798737250187402,-0.2721372624921777,-0.5056799632937382,-0.41089608655765136,-0.4851101827830135,-0.5887154158704824,-0.25690513883055716,0.3622918993187753,,,0.9498437562892755,155,1.492624043090407,1.2863182139260625,1.2930670634021924,0.07330152359168393,1.2189719796469685,1.2286912255178568,0.09421653210206968,0.2545298975566234,0.22982899199217405,0.04475554118191004,0.06961713652689754,1.0073358683871372,1.26041438965051,-0.6105824211644216,-0.8068063915934922,-0.25690513883055716,-0.20365194470109726,-0.4676419861207673
1,370.0,-0.9302752350863032,-1.32117158386783,-0.4777587396108038,-0.27237269474931164,-0.5103225718208789,-0.41036685640073073,-0.48468404496930495,-0.5924640729015547,-0.24975893523689,0.44062069789385705,,,0.9859102753324717,155,1.7217254242873294,1.5082256961494382,1.5955797374787866,0.19859283150858112,1.8638705358012377,1.8778631341142296,1.4127717968922606,0.8850964880908869,-0.44694854663915856,0.5771094449841663,-0.2723208513243892,1.0073358683871372,1.26041438965051,-0.6034808836582993,-0.7835463044018659,-0.24975893523689,0.2990297679560892,0.14420203942073545
1,380.0,-0.954141424391762,-1.3261067949410486,-0.4758688878927966,-0.2725287119838281,-0.5145928657345135,-0.41012172513378975,-0.4851403700665132,-0.5960547010164838,-0.21433442755337184,0.3596497402784534,,,1.0184753458497968,160,1.6621590651761295,1.4497426897506667,1.3935219361980253,0.03153775428605153,1.2846032486361196,1.295029960702888,-0.1569368516674905,0.1944759365533594,0.34262524843073006,-0.1175474782699973,0.3653472881820639,1.1141815367991486,1.26041438965051,-0.60265214660202,-0.765688212883621,-0.21433442755337184,-0.31603407145363416,-0.5374103948033081
1,390.0,-0.9781127862786042,-1.3406103386084975,-0.46813683003423545,-0.27283852028542455,-0.5201724257323822,-0.40993746163543154,-0.4830760471948102,-0.6005556667040712,-0.29943226579870713,0.2634551733343268,,,1.05141454298652,160,1.7400535347830828,1.520250239521148,1.5209561176875963,0.03153775428605153,1.5328606574211698,1.5414309771044308,0.9104650293531402,0.3446108390615173,0.004236479115063772,0.09669250740651929,0.0049261658523296736,1.1141815367991486,1.26041438965051,-0.580828738823724,-0.7443752268811329,-0.29943226579870713,-0.10400429172385488,-0.3154919509833041
1,400.0,-0.999656991445263,-1.356250675149153,-0.4562653813396871,-0.2729923219155765,-0.5280977285703459,-0.4101832319927838,-0.48328702407362273,-0.6073658901996987,-0.3024278564839226,0.09333588699764017,,,1.0812178008054423,160,1.7308894795352063,1.5136913976820334,1.4922547254602152,0.11506529289731632,1.5271535905525484,1.5366924960197854,0.65931164558358,0.3746378195631493,0.15463148769980453,0.04475554118191004,0.15279124167991287,1.221027205211161,1.26041438965051,-0.5717572258754149,-0.7217069446241069,-0.3024278564839226,-0.10300606939063141,-0.27061311695791224
1,410.0,-1.021352225829225,-1.38189743883852,-0.43990556652498336,-0.2731453954906744,-0.5351020600425367,-0.41055794081175495,-0.4816588074608281,-0.613273341923048,-0.3797387889718445,0.09713433561590223,,,1.1114224811332514,160,1.7171433966633904,1.5011202841570637,1.4549429155646203,-0.010226015019580864,1.2931638489390527,1.3021376823298552,0.21979322398684975,0.21699617192958393,0.22982899199217405,-0.3188032223903639,0.4023135571389589,1.221027205211161,1.5866517653228096,-0.5462342415996622,-0.7035213509295022,-0.3797387889718445,-0.36362741470813253,-0.6376132812696451
1,420.0,-1.0459745420576319,-1.4177017858242236,-0.42540200582052373,-0.27344937905677,-0.5417492125903679,-0.41111166550742284,-0.47989948526234394,-0.6189179585187966,-0.4557129491606014,0.29224430306800564,,,1.1459387056803474,160,1.767545700526714,1.546485606877606,1.4095947158453588,-0.21904486154774283,1.230386113384212,1.238168187687147,0.2825815699292398,-0.10579386846295637,0.5556848439257775,-0.5135668457326509,0.5409370657273184,1.3278728736231726,1.5866517653228096,-0.5161621770396911,-0.6894112562446835,-0.4557129491606014,-0.4864573092978592,-0.6715197300359715
1,430.0,-1.0725228895678791,-1.4466686571529628,-0.21361621837705755,-0.20983511593208976,-0.5436473199103101,-0.4115527591046664,-0.47612719526697744,-0.6203288549237923,-0.557024609992596,0.5431025329732335,,,1.1834395387514531,157.5,1.616338788936745,1.4049239371833842,1.2282019169683114,-0.34433616946464,1.1390730434862626,1.1481370470788907,0.21979322398684975,-0.18836806484244278,0.6810140177463946,-0.6174407781818716,0.6703190070764541,1.3278728736231726,1.5866517653228096,-0.4748503848307823,-0.6948554175918884,-0.557024609992596,-0.4400864521861511,-0.49566138583944164
1,440.0,-1.0989344714981029,-1.497962323982134,-0.20645302728676523,-0.2101341353273234,-0.5459830421089358,-0.41269507734926947,-0.4755969410025147,-0.6225920237220814,-0.6045378493444746,0.7429902028046516,,,1.2210436774629154,160,2.2898968496556966,2.0438644463437923,1.898666439399928,-0.051989784325213256,1.9723048063050523,1.9821097179764209,1.6639251806618207,0.5247727220713071,0.17969732246392653,0.031771299625757726,0.023409300330777164,1.4347185420351851,1.5866517653228096,-0.4617445867970087,-0.7178129469006497,-0.6045378493444746,-0.19088431559997343,-0.23592484047675175
1,450.0,-1.1220994776088498,-1.5442224395137887,-0.19324611037481368,-0.2105800506142714,-0.5445208465540406,-0.4139390990265673,-0.4721836629176909,-0.6214145824453581,-0.6905034694666223,1.253132748921934,,,1.2542716494574793,162,1.9416627502363748,1.713736073775027,1.7367905872375,0.2821203701198459,1.8239210677208846,1.8304783232677788,0.9104650293531402,0.6298671538270181,0.27996066152042154,0.3174246138611155,-0.08748950653990942,1.5415642104471967,1.9128891409951092,-0.43149781236659435,-0.7630334766387498,-0.6905034694666223,0.004935916732907845,-0.19831279490835615
1,460.0,-1.140754364237062,-1.5723289995415328,-0.17590941517647365,-0.21102285847761704,-0.5451072641070803,-0.4146808025758079,-0.467952860693479,-0.6217597831236826,-0.7520171310611586,1.7176469927309346,,,1.281199275261124,165,2.129525882817851,1.8946507945039366,1.9084249127572375,0.3238841394254783,2.029375474991271,2.0389714909921617,1.4755601428346505,0.5247727220713071,0.19223023984598928,0.08370826585036698,0.23596534683292822,1.5415642104471967,1.9128891409951092,-0.3873125144666567,-0.7846002482956784,-0.7520171310611586,0.026605471524809583,-0.15740693087963162
